source,spot,time,userid,content,star
美团,周庄,2018-08-06 12:17:20,懒兜兜豆,,4.0
美团,周庄,2018-08-05 14:49:42,Galaxy_Lu,,5.0
美团,周庄,2018-08-05 09:03:45,manman417,,4.0
美团,周庄,2018-08-03 19:39:17,匿名用户,,5.0
美团,周庄,2018-08-03 11:26:37,yAJ127070493,,4.0
美团,周庄,2018-08-02 12:54:48,叶子上的海,,5.0
美团,周庄,2018-08-01 14:53:17,cPA457609989,,5.0
美团,周庄,2018-08-01 20:57:35,清VV风,,4.0
美团,周庄,2018-07-31 15:28:40,aqhuchao,,5.0
美团,周庄,2018-07-31 00:14:10,匿名用户,,4.0
美团,周庄,2018-07-30 07:36:36,一颗西柚L,,4.0
美团,周庄,2018-07-29 18:30:33,UCC925516649,,5.0
美团,周庄,2018-07-29 20:30:35,小毛驴860,,4.0
美团,周庄,2018-07-27 20:03:52,xiaogang0706,,4.0
美团,周庄,2018-07-27 15:35:40,天高云淡2052,,4.0
美团,周庄,2018-07-26 12:24:07,EvC115255775,,5.0
美团,周庄,2018-07-26 13:24:04,张艺玲哦,,4.0
美团,周庄,2018-07-26 12:42:34,pNI887722259,,4.0
美团,周庄,2018-07-26 00:50:45,匿名用户,,1.0
美团,周庄,2018-07-25 21:37:19,yy141229zj,,4.0
美团,周庄,2018-07-26 00:28:10,lup842965438,,5.0
美团,周庄,2018-07-24 15:50:03,hwk674631773,,4.0
美团,周庄,2018-07-22 18:42:06,fpC12681337,,4.0
美团,周庄,2018-07-21 22:42:14,匿名用户,,5.0
美团,周庄,2018-07-21 12:04:36,OCl200224693,,4.0
美团,周庄,2018-07-21 10:08:09,DlX859645817,,4.0
美团,周庄,2018-07-21 10:48:29,醉酒葙緦,,4.0
美团,周庄,2018-07-20 19:58:22,UCz944158150,,5.0
美团,周庄,2018-07-19 15:11:13,乌鸦kk17,,5.0
美团,周庄,2018-07-20 09:50:22,何以笙箫默小宝,,4.0
美团,周庄,2018-07-19 08:39:10,UTC970493427,,5.0
美团,周庄,2018-07-18 16:01:02,傻傻的嘉儿,,4.0
美团,周庄,2018-07-17 21:35:23,匿名用户,,4.0
美团,周庄,2018-07-18 12:00:20,Annasusu1989,,5.0
美团,周庄,2018-07-17 19:45:35,匿名用户,,4.0
美团,周庄,2018-07-17 17:58:35,匿名用户,,5.0
美团,周庄,2018-07-17 15:57:55,匿名用户,,4.0
美团,周庄,2018-07-17 10:37:41,絕版籹子409,,5.0
美团,周庄,2018-07-16 13:17:36,＠徐娇,,4.0
美团,周庄,2018-07-15 22:12:08,瑶宝贝7949,,5.0
美团,周庄,2018-07-15 23:29:00,匿名用户,,5.0
美团,周庄,2018-07-14 19:19:53,sLZ365241190,,4.0
美团,周庄,2018-07-14 11:18:53,橘子树的秘密,,4.0
美团,周庄,2018-07-14 11:22:52,qFm836277740,,4.0
美团,周庄,2018-07-14 08:21:29,uZs11369584,,4.0
美团,周庄,2018-07-12 09:43:34,Zhixuan_0044,,5.0
美团,周庄,2018-07-12 12:17:14,SxE248618073,,4.0
美团,周庄,2018-07-11 13:06:26,HOZ544943022,,4.0
美团,周庄,2018-07-11 17:43:21,NIk377983919,,4.0
美团,周庄,2018-07-11 09:46:47,悠然6486,,5.0
美团,周庄,2018-07-11 10:09:27,匿名用户,,5.0
美团,周庄,2018-07-11 12:06:58,candice0514,,4.0
美团,周庄,2018-07-10 18:31:56,坎坷人生路878,,5.0
美团,周庄,2018-07-10 15:42:10,_qq8v71344566969,,5.0
美团,周庄,2018-07-10 12:11:45,HLQ540797008,,4.0
美团,周庄,2018-07-10 15:01:05,cOX89078130,,4.0
美团,周庄,2018-07-09 14:14:55,来福，我们去装逼,,5.0
美团,周庄,2018-07-08 22:20:40,queennasong,,5.0
美团,周庄,2018-07-08 17:35:31,vTj18817727371,,5.0
美团,周庄,2018-07-08 13:33:29,elainelal,,5.0
美团,周庄,2018-07-08 10:22:53,匿名用户,,4.0
美团,周庄,2018-07-08 07:55:03,一缕阳光..,,5.0
美团,周庄,2018-07-07 20:04:42,nqc696641083,,5.0
美团,周庄,2018-07-07 13:57:26,FUwenjuan123.,,4.0
美团,周庄,2018-07-06 22:09:37,匿名用户,,4.0
美团,周庄,2018-07-06 13:26:34,匿名用户,,4.0
美团,周庄,2018-07-06 09:32:55,犰狳。。,,4.0
美团,周庄,2018-07-06 15:35:49,丶赵丽颖,,4.0
美团,周庄,2018-07-05 12:07:52,简简单单952724,,5.0
美团,周庄,2018-07-05 18:30:06,匿名用户,,4.0
美团,周庄,2018-07-05 12:06:32,_qqkt31441336280,,5.0
美团,周庄,2018-07-04 20:01:36,Dong760676526,,4.0
美团,周庄,2018-07-04 00:51:23,tys551413641,,4.0
美团,周庄,2018-07-04 12:33:32,小粽子963,,5.0
美团,周庄,2018-07-04 10:50:37,lemonbaby18,,5.0
美团,周庄,2018-07-02 22:49:18,繁华世界的我。,,4.0
美团,周庄,2018-07-02 08:52:27,QSx330376708,,4.0
美团,周庄,2018-07-01 23:39:37,张扬一下,,5.0
美团,周庄,2018-07-01 10:51:19,MDS913275442,,5.0
美团,周庄,2018-06-28 15:31:25,小杯柠乐706,,5.0
美团,周庄,2018-06-28 11:34:33,zmb527,,5.0
美团,周庄,2018-06-27 10:44:09,_qqdm71435301465,,4.0
美团,周庄,2018-06-26 21:48:52,lVT134466393,,5.0
美团,周庄,2018-06-26 10:29:55,动漫狂人861,,5.0
美团,周庄,2018-06-25 17:45:02,FVC811567506,,4.0
美团,周庄,2018-06-24 15:38:38,gXQ897378392,,4.0
美团,周庄,2018-06-24 10:40:17,WT19970904,,5.0
美团,周庄,2018-06-24 18:36:50,细想姑娘,,5.0
美团,周庄,2018-06-23 23:03:17,匿名用户,,5.0
美团,周庄,2018-06-23 12:32:30,DYo523271617,,4.0
美团,周庄,2018-06-23 12:18:51,吾哀吾爱,,4.0
美团,周庄,2018-06-23 21:44:25,Dvg372159700,,5.0
美团,周庄,2018-06-22 21:41:09,liuanran070219,,4.0
美团,周庄,2018-06-23 18:29:33,起点6553,,4.0
美团,周庄,2018-06-23 10:53:08,糖炒莉子117,,5.0
美团,周庄,2018-06-22 01:21:14,Sdp930105816,,4.0
美团,周庄,2018-06-20 11:15:17,小宝贝馨馨,,4.0
美团,周庄,2018-06-20 14:04:19,xDO385715302,,5.0
美团,周庄,2018-06-19 19:26:24,kZj560427496,,4.0
美团,周庄,2018-06-18 20:38:58,三葉sying,,5.0
美团,周庄,2018-06-18 22:21:57,v苏祭沫,,4.0
美团,周庄,2018-06-18 17:11:12,ICz736464054,,5.0
美团,周庄,2018-06-18 19:13:46,wl908694543,,4.0
美团,周庄,2018-06-18 11:03:57,shwwcumt,,5.0
美团,周庄,2018-06-18 09:01:09,泮托拉唑60mg,,5.0
美团,周庄,2018-06-17 16:45:43,HQH243420552,,4.0
美团,周庄,2018-06-17 19:57:30,dongliang200,,4.0
美团,周庄,2018-06-17 20:34:26,dolphindavid,,5.0
美团,周庄,2018-06-17 15:00:46,Lym438145767,,5.0
美团,周庄,2018-06-16 11:09:04,ijC315618610,,5.0
美团,周庄,2018-06-14 12:52:17,匿名用户,,4.0
美团,周庄,2018-06-14 18:00:54,anapplex,,4.0
美团,周庄,2018-06-13 20:34:59,_qqz241423488334,,5.0
美团,周庄,2018-06-13 13:21:52,MbP962805844,,4.0
美团,周庄,2018-06-13 11:52:20,zxr19961224,,5.0
美团,周庄,2018-06-12 19:05:02,紫贝壳4725,,4.0
美团,周庄,2018-06-11 07:34:43,K600000000,,4.0
美团,周庄,2018-06-09 14:09:41,匿名用户,,5.0
美团,周庄,2018-06-09 13:59:06,_qqhc81424833379,,5.0
美团,周庄,2018-06-09 00:12:26,XHe281320581,,5.0
美团,周庄,2018-06-08 21:36:51,匿名用户,,4.0
美团,周庄,2018-06-09 12:14:55,Miss.lamlan,,4.0
美团,周庄,2018-06-04 19:57:36,LBX277146203,,5.0
美团,周庄,2018-06-04 21:55:06,星13817513347,,4.0
美团,周庄,2018-06-04 23:12:07,Jrb667399961,,4.0
美团,周庄,2018-06-04 14:13:38,鹿xiao,,4.0
美团,周庄,2018-06-04 11:07:30,zhg0724,,4.0
美团,周庄,2018-06-03 22:15:59,fQS265336404,,4.0
美团,周庄,2018-06-02 22:51:25,王婷titi85,,5.0
美团,周庄,2018-06-02 16:14:33,WrR604957342,,5.0
美团,周庄,2018-06-02 16:14:16,WrR604957342,,4.0
美团,周庄,2018-06-01 19:45:47,haiguang512,,5.0
美团,周庄,2018-06-01 20:32:24,你好17220,,4.0
美团,周庄,2018-06-01 11:42:36,匿名用户,,4.0
美团,周庄,2018-06-01 11:42:27,匿名用户,,4.0
美团,周庄,2018-06-01 00:35:34,匿名用户,,4.0
美团,周庄,2018-05-30 11:02:45,冰岛小妖,,4.0
美团,周庄,2018-05-28 21:01:10,IQk46674326,,5.0
美团,周庄,2018-05-27 19:29:36,姜嗲嗲,,5.0
美团,周庄,2018-05-27 18:50:37,cpc2916441538,,5.0
美团,周庄,2018-05-28 00:00:18,女叛徒66,,5.0
美团,周庄,2018-05-27 22:05:47,glS665444814,,4.0
美团,周庄,2018-05-27 11:37:06,月兮sy,,4.0
美团,周庄,2018-06-11 12:57:45,蓶1.的执着,,4.0
美团,周庄,2018-05-26 23:19:23,航瑞,,4.0
美团,周庄,2018-06-02 12:09:01,草原上的雪狼880,,5.0
美团,周庄,2018-06-02 12:08:36,草原上的雪狼880,,5.0
美团,周庄,2018-05-25 22:35:22,rHA120224997,,4.0
美团,周庄,2018-05-25 15:16:22,EMx192323167,,5.0
美团,周庄,2018-05-24 21:05:25,匿名用户,,4.0
美团,周庄,2018-05-24 11:44:09,Ms菠菜,,5.0
美团,周庄,2018-05-24 12:43:40,JQS246066913,,5.0
美团,周庄,2018-05-23 13:35:44,Bju864566100,,4.0
美团,周庄,2018-05-22 20:27:57,PIc542140641,,4.0
美团,周庄,2018-05-22 16:43:53,匿名用户,,5.0
美团,周庄,2018-05-20 18:18:06,Dai9876,,4.0
美团,周庄,2018-05-20 18:13:42,iPN554927125,,5.0
美团,周庄,2018-05-19 13:31:04,致死方休,,5.0
美团,周庄,2018-05-19 23:17:41,凯皇Chen,,4.0
美团,周庄,2018-05-19 19:52:41,妖孽无敌,,5.0
美团,周庄,2018-05-17 21:25:41,匿名用户,,4.0
美团,周庄,2018-05-17 12:09:07,匿名用户,,4.0
美团,周庄,2018-05-16 21:09:10,可爱多dx,,4.0
美团,周庄,2018-05-13 17:41:48,瑾x熊猫,,4.0
美团,周庄,2018-05-13 16:40:37,匿名用户,,4.0
美团,周庄,2018-05-12 17:32:39,匿名用户,,4.0
美团,周庄,2018-05-12 20:24:40,匿名用户,,5.0
美团,周庄,2018-05-11 10:35:58,arrhursj,,5.0
美团,周庄,2018-05-11 15:16:50,Pisces710,,5.0
美团,周庄,2018-05-10 20:07:50,kayla苏,,5.0
美团,周庄,2018-05-10 11:22:34,nUW176440020,,5.0
美团,周庄,2018-05-09 10:00:11,晨嘉之恋,,4.0
美团,周庄,2018-05-09 15:22:14,cqZ299523410,,5.0
美团,周庄,2018-05-08 16:23:18,s1975208033,,4.0
美团,周庄,2018-05-08 20:00:41,陌上桑水水,,5.0
美团,周庄,2018-05-08 16:22:08,s1975208033,,4.0
美团,周庄,2018-05-06 18:03:50,巧克力蒋,,4.0
美团,周庄,2018-05-07 01:34:56,躲娃,,5.0
美团,周庄,2018-05-06 11:40:18,啊三少,,5.0
美团,周庄,2018-05-06 11:40:11,啊三少,,5.0
美团,周庄,2018-05-06 11:40:32,啊三少,,5.0
美团,周庄,2018-05-06 08:23:07,epC186535993,,4.0
美团,周庄,2018-05-05 21:50:15,不繁不凡c5,,4.0
美团,周庄,2018-05-05 10:58:04,Zps916775558,,5.0
美团,周庄,2018-05-03 20:46:55,dek304380129,,5.0
美团,周庄,2018-05-03 20:31:58,vrJ902465931,,4.0
美团,周庄,2018-05-03 19:10:31,Gdy105290102,,4.0
美团,周庄,2018-05-03 11:14:58,fengluan21,,5.0
美团,周庄,2018-05-05 20:47:44,hrw210212080,,5.0
美团,周庄,2018-05-02 07:53:59,爱meiko,,4.0
美团,周庄,2018-05-01 13:52:16,lIJ150355180,,5.0
美团,周庄,2018-05-14 12:18:48,君豪伤感少年,,4.0
美团,周庄,2018-04-30 19:32:45,Qeq230631642,,5.0
美团,周庄,2018-04-30 10:48:34,匿名用户,,4.0
美团,周庄,2018-04-30 09:56:12,说不离开de都走了,,5.0
美团,周庄,2018-04-30 09:46:43,宝应钟汉良,,5.0
美团,周庄,2018-04-29 19:53:24,小日头。。。。,,4.0
美团,周庄,2018-04-30 01:08:26,tAk372676126,,5.0
美团,周庄,2018-04-28 23:49:35,冉冉的你,,5.0
美团,周庄,2018-10-02 08:56:11,小钰钰爱钱,,5.0
美团,周庄,2018-04-28 22:31:24,君临泉港,,4.0
美团,周庄,2018-04-27 20:30:37,dyllovezlg1314,,5.0
美团,周庄,2018-04-27 12:00:35,WQ索卡拉朵,,5.0
美团,周庄,2018-04-26 18:00:57,匿名用户,,4.0
美团,周庄,2018-04-27 18:58:51,匿名用户,,4.0
美团,周庄,2018-04-26 13:13:47,i丶syy,,5.0
美团,周庄,2018-04-26 11:29:13,Jqh384340528,,4.0
美团,周庄,2018-04-25 13:32:59,繁华街道――小闯,,4.0
美团,周庄,2018-04-25 15:40:12,匿名用户,,5.0
美团,周庄,2018-04-25 10:12:28,Ideal5268,,4.0
美团,周庄,2018-05-15 11:26:55,NkW858799511,,5.0
美团,周庄,2018-04-23 23:05:38,丁洁祥,,4.0
美团,周庄,2018-04-22 23:26:48,QXh577231747,,5.0
美团,周庄,2018-04-22 11:28:45,匿名用户,,4.0
美团,周庄,2018-04-21 09:32:09,匿名用户,,4.0
美团,周庄,2018-04-21 16:55:06,白色的星星,,4.0
美团,周庄,2018-04-21 16:05:23,jyk4859,,4.0
美团,周庄,2018-04-20 22:33:09,pRu413485766,,4.0
美团,周庄,2018-05-12 09:00:49,dong366197650,,4.0
美团,周庄,2018-04-20 17:34:30,Qza706125095,,5.0
美团,周庄,2018-04-20 11:33:18,ASf320521909,,5.0
美团,周庄,2018-04-20 15:04:52,小婷婷xt,,5.0
美团,周庄,2018-04-19 20:15:05,ZFH279260508,,4.0
美团,周庄,2018-04-19 13:13:29,匿名用户,,5.0
美团,周庄,2018-04-18 11:33:14,匿名用户,,5.0
美团,周庄,2018-04-18 21:12:59,NbZ708319790,,5.0
美团,周庄,2018-04-18 12:53:08,我是胖纸存存,,5.0
美团,周庄,2018-04-17 16:20:04,HYG120261746,,5.0
美团,周庄,2018-08-20 10:28:41,匿名用户,,5.0
美团,周庄,2018-06-04 10:20:44,Lmz202328373,,5.0
美团,周庄,2018-04-16 11:57:14,Ruby8867,,4.0
美团,周庄,2018-04-16 11:57:16,龙彬201300,,5.0
美团,周庄,2018-04-15 19:26:21,yAr505625350,,5.0
美团,周庄,2018-04-15 18:41:01,未来美少女战士,,4.0
美团,周庄,2018-04-15 15:27:27,薇！莉,,4.0
美团,周庄,2018-04-22 12:26:01,匿名用户,,4.0
美团,周庄,2018-04-15 18:41:45,未来美少女战士,,4.0
美团,周庄,2018-04-14 19:46:25,木偶娃娃411,,4.0
美团,周庄,2018-04-15 10:43:24,wyh131420,,5.0
美团,周庄,2018-04-14 19:10:14,花样年华722,,4.0
美团,周庄,2018-04-14 00:18:48,匿名用户,,4.0
美团,周庄,2018-04-14 11:07:51,湖95136,,4.0
美团,周庄,2018-04-14 07:41:39,匿名用户,,5.0
美团,周庄,2018-04-14 01:11:39,匿名用户,,5.0
美团,周庄,2018-04-13 17:17:02,匿名用户,,4.0
美团,周庄,2018-04-13 18:49:03,A优A优,,4.0
美团,周庄,2018-04-11 12:54:19,桃之夭夭潇潇雨,,4.0
美团,周庄,2018-04-11 12:55:30,桃之夭夭潇潇雨,,4.0
美团,周庄,2018-05-05 21:15:52,炫_逸轩,,5.0
美团,周庄,2018-04-10 17:10:21,bv158,,4.0
美团,周庄,2018-04-10 13:39:57,Ahri丶iii,,4.0
美团,周庄,2018-04-10 13:40:01,Ahri丶iii,,4.0
美团,周庄,2018-04-10 18:57:45,ntn884447784,,5.0
美团,周庄,2018-04-09 15:28:05,BNS143312044,,4.0
美团,周庄,2018-04-09 23:21:35,灬凉城旧人,,5.0
美团,周庄,2018-04-09 14:18:30,匿名用户,,4.0
美团,周庄,2018-04-09 15:28:10,BNS143312044,,5.0
美团,周庄,2018-04-09 11:07:27,拖拖淘,,4.0
美团,周庄,2018-04-08 21:27:28,海燕0789,,4.0
美团,周庄,2018-04-08 12:45:34,逝噯～妳,,4.0
美团,周庄,2018-04-07 16:44:28,Deasuliong,,4.0
美团,周庄,2018-04-07 17:29:02,张茹萍zrp,,5.0
美团,周庄,2018-04-06 08:45:47,rZe882262263,,5.0
美团,周庄,2018-06-08 13:00:20,寻梦zhl,,5.0
美团,周庄,2018-04-05 13:32:16,NuW138994759,,4.0
美团,周庄,2018-04-04 23:03:49,JXL000,,5.0
美团,周庄,2018-04-04 07:46:54,匿名用户,,5.0
美团,周庄,2018-04-04 13:12:33,rafyzjg,,5.0
美团,周庄,2018-04-03 12:25:32,断云飞雨时,,4.0
美团,周庄,2018-04-02 19:51:38,十四妹599,,4.0
美团,周庄,2018-04-02 08:59:33,黄凯19900110,,5.0
美团,周庄,2018-04-02 12:02:28,匿名用户,,5.0
美团,周庄,2018-04-02 10:13:12,爱吃鱼的柴犬,,4.0
美团,周庄,2018-04-02 18:28:23,依小可可,,4.0
美团,周庄,2018-04-02 13:08:29,KmG157638990,,4.0
美团,周庄,2018-04-02 17:35:16,公子小白5816,,5.0
美团,周庄,2018-04-02 08:36:13,lqZ718630262,,5.0
美团,周庄,2018-04-01 15:32:10,Sdy银子,,5.0
美团,周庄,2018-04-01 00:14:01,xIJ618975640,,4.0
美团,周庄,2018-04-01 11:04:15,PEF597426879,,4.0
美团,周庄,2018-04-01 20:19:23,Sohie,,4.0
美团,周庄,2018-03-31 19:17:14,匿名用户,,4.0
美团,周庄,2018-04-01 00:14:14,xIJ618975640,,4.0
美团,周庄,2018-03-30 21:31:21,eyJ158211745,,5.0
美团,周庄,2018-03-30 20:28:16,yIV378415519,,4.0
美团,周庄,2018-03-29 22:56:31,陈洁368,,4.0
美团,周庄,2018-03-28 14:35:35,Gij298073872,,5.0
美团,周庄,2018-03-26 10:16:13,SIb143301230,,4.0
美团,周庄,2018-03-25 22:04:41,一个汉字两个字母,,5.0
美团,周庄,2018-03-25 22:04:36,一个汉字两个字母,,5.0
美团,周庄,2018-03-25 20:52:43,lJu822463383,,5.0
美团,周庄,2018-03-24 16:47:04,_qqmd61338628927,,4.0
美团,周庄,2018-03-25 13:36:59,zJd13516921271,,4.0
美团,周庄,2018-03-24 21:06:11,匿名用户,,5.0
美团,周庄,2018-03-24 16:05:37,TCC143478001,,5.0
美团,周庄,2018-03-24 14:28:52,小阿娇呐,,5.0
美团,周庄,2018-03-24 06:42:44,L小小欣,,4.0
美团,周庄,2018-03-24 12:46:02,cYh839115578,,5.0
美团,周庄,2018-03-23 11:44:18,匿名用户,,4.0
美团,周庄,2018-03-22 13:37:16,zTa146701461,,4.0
美团,周庄,2018-03-22 11:29:09,gnK333240046,,5.0
美团,周庄,2018-03-19 15:13:31,mci798244381,,4.0
美团,周庄,2018-03-19 13:40:02,UkM607410455,,4.0
美团,周庄,2018-03-19 10:20:11,我不怕嘿,,5.0
美团,周庄,2018-03-19 12:49:52,寒絮。,,4.0
美团,周庄,2018-03-18 10:52:46,偌嗳唔缺,,4.0
美团,周庄,2018-03-17 16:27:24,ahhbliunan,,4.0
美团,周庄,2018-03-17 16:56:47,sky630971,,4.0
美团,周庄,2018-03-17 00:23:43,lyg冰城,,5.0
美团,周庄,2018-03-17 15:54:52,oND943780891,,4.0
美团,周庄,2018-03-17 10:56:51,匿名用户,,5.0
美团,周庄,2018-03-16 10:00:19,匿名用户,,5.0
美团,周庄,2018-03-16 10:00:10,匿名用户,,5.0
美团,周庄,2018-03-16 11:37:19,静夜诗语7,,4.0
美团,周庄,2018-03-15 16:04:50,匿名用户,,4.0
美团,周庄,2018-03-15 17:04:43,忆流年98,,5.0
美团,周庄,2018-03-14 21:55:56,layoff123,,5.0
美团,周庄,2018-03-13 17:59:37,AuP845721307,,5.0
美团,周庄,2018-03-13 16:07:50,Z.vasily300,,5.0
美团,周庄,2018-03-11 23:40:17,匿名用户,,4.0
美团,周庄,2018-03-11 15:20:53,宁白。520,,5.0
美团,周庄,2018-03-11 16:18:47,snb35501887,,5.0
美团,周庄,2018-03-09 15:52:56,橘子软糖11,,5.0
美团,周庄,2018-03-08 17:15:53,nmy63770098,,5.0
美团,周庄,2018-03-08 22:11:31,tjz0224,,4.0
美团,周庄,2018-03-08 17:15:36,nmy63770098,,5.0
美团,周庄,2018-03-07 12:07:10,DzZ926965396,,5.0
美团,周庄,2018-03-05 19:15:14,bwO756831941,,5.0
美团,周庄,2018-03-04 11:32:29,橙子李_,,5.0
美团,周庄,2018-03-03 20:15:32,foq488538338,,5.0
美团,周庄,2018-03-02 18:09:04,eru820541424,,5.0
美团,周庄,2018-07-14 19:01:08,白天与黑夜,,5.0
美团,周庄,2018-03-01 15:45:24,浪漫的狐,,5.0
美团,周庄,2018-03-01 08:05:09,shangyi8112,,5.0
美团,周庄,2018-03-01 16:57:30,CalmPiece,,4.0
美团,周庄,2018-03-01 10:14:20,XJp567440186,,4.0
美团,周庄,2018-02-28 20:07:42,GZA15232367888,,4.0
美团,周庄,2018-02-28 20:29:31,js张嘉辉,,4.0
美团,周庄,2018-02-28 14:46:44,FMa289147251,,5.0
美团,周庄,2018-02-26 22:53:00,_qq42x1388032776,,5.0
美团,周庄,2018-02-26 20:52:02,雨林253,,5.0
美团,周庄,2018-02-25 23:02:51,刘志阳1,,5.0
美团,周庄,2018-02-25 18:55:22,匿名用户,,4.0
美团,周庄,2018-02-25 01:19:28,icX763427759,,4.0
美团,周庄,2018-02-25 09:27:28,cUv768371415,,4.0
美团,周庄,2018-02-24 18:20:19,bishengke4138,,5.0
美团,周庄,2018-02-24 12:33:32,fQb869599228,,4.0
美团,周庄,2018-02-23 21:10:03,yzwzq7233,,4.0
美团,周庄,2018-02-24 18:32:35,FGx750290985,,5.0
美团,周庄,2018-02-23 13:54:07,草戒指7605,,4.0
美团,周庄,2018-02-23 13:01:48,GBg280392008,,4.0
美团,周庄,2018-02-23 10:35:44,的哥修电脑,,5.0
美团,周庄,2018-02-22 14:04:47,DHB414761776,,5.0
美团,周庄,2018-02-22 09:34:54,_qq5731398260525,,5.0
美团,周庄,2018-02-21 22:55:38,AZA681175922,,4.0
美团,周庄,2018-02-22 09:34:49,_qq5731398260525,,5.0
美团,周庄,2018-02-21 17:22:21,dcc461803011,,5.0
美团,周庄,2018-02-20 15:07:02,zhangtaosln,,4.0
美团,周庄,2018-02-20 16:33:15,细雨ssxy,,5.0
美团,周庄,2018-02-20 18:36:03,瑶瑶780711,,4.0
美团,周庄,2018-02-19 21:15:35,汉中老杨,,5.0
美团,周庄,2018-02-19 18:02:18,Warden。,,5.0
美团,周庄,2018-02-19 16:43:20,ZxM15961791963,,5.0
美团,周庄,2018-02-19 16:43:35,ZxM15961791963,,5.0
美团,周庄,2018-02-18 09:19:10,_qq8nc1352125987,,4.0
美团,周庄,2018-02-19 13:33:34,FpE594992142,,4.0
美团,周庄,2018-02-18 19:05:45,灵昊昊,,4.0
美团,周庄,2018-02-18 23:01:11,KUg989789086,,5.0
美团,周庄,2018-02-18 11:03:40,匿名用户,,5.0
美团,周庄,2018-02-18 13:07:04,坚持°922,,5.0
美团,周庄,2018-08-25 12:34:44,匿名用户,,5.0
美团,周庄,2018-02-17 13:52:45,bvb660478895,,4.0
美团,周庄,2018-02-14 18:25:10,a2771384208,,4.0
美团,周庄,2018-02-11 18:27:40,匿名用户,,4.0
美团,周庄,2018-02-05 14:49:09,Y望天,,5.0
美团,周庄,2018-02-05 14:49:03,Y望天,,5.0
美团,周庄,2018-02-04 19:19:09,请叫我陳大哥,,5.0
美团,周庄,2018-01-29 21:44:32,我妈叫我小月亮,,5.0
美团,周庄,2018-01-29 10:41:01,kxo865581470,,4.0
美团,周庄,2018-01-23 14:00:24,廉成帅,,5.0
美团,周庄,2018-01-22 22:24:56,MES756981992,,5.0
美团,周庄,2018-01-22 11:59:18,wuyongheng1234,,4.0
美团,周庄,2018-01-21 13:41:59,lovemyselfcp,,4.0
美团,周庄,2018-01-21 14:29:57,匿名用户,,5.0
美团,周庄,2018-01-21 16:32:12,mLp297027209,,5.0
美团,周庄,2018-01-20 16:54:08,从此以后sll,,4.0
美团,周庄,2018-01-20 23:34:02,fackck,,4.0
美团,周庄,2018-01-20 21:42:45,yansmin2,,5.0
美团,周庄,2018-01-20 00:09:27,SAh196900339,,4.0
美团,周庄,2018-01-20 00:30:45,kscaicai,,4.0
美团,周庄,2018-01-19 11:58:59,匿名用户,,4.0
美团,周庄,2018-01-17 20:36:46,孟祥杰468,,4.0
美团,周庄,2018-01-18 06:58:12,匿名用户,,4.0
美团,周庄,2018-01-17 20:36:35,孟祥杰468,,4.0
美团,周庄,2018-01-17 17:04:21,bzI843822739,,4.0
美团,周庄,2018-01-16 17:41:04,Xvv819691413,,4.0
美团,周庄,2018-01-16 14:24:03,Taq792522291,,4.0
美团,周庄,2018-01-15 19:09:36,NwG428111648,,5.0
美团,周庄,2018-01-16 19:40:31,mpQ279435135,,5.0
美团,周庄,2018-01-15 18:30:29,_qqzch1410228901,,5.0
美团,周庄,2018-01-15 15:54:31,笑焉,,4.0
美团,周庄,2018-01-15 00:32:37,小靜姐,,5.0
美团,周庄,2018-01-14 09:22:09,匿名用户,,5.0
美团,周庄,2018-01-15 07:49:48,梦醒时分TS,,5.0
美团,周庄,2018-01-14 16:34:49,INz152050146,,4.0
美团,周庄,2018-01-13 11:34:40,ZMs612013974,,4.0
美团,周庄,2018-01-13 10:49:26,颜紫491001,,4.0
美团,周庄,2018-01-12 20:31:24,NQA认证,,4.0
美团,周庄,2018-01-12 14:52:13,爱在飘雪时1003,,4.0
美团,周庄,2018-01-12 13:46:07,五两肉丸,,4.0
美团,周庄,2018-06-29 20:47:33,qnP312245952,,5.0
美团,周庄,2018-01-11 00:58:29,宝塔镇妖河vv,,4.0
美团,周庄,2018-01-09 21:43:57,Pmh95423,,4.0
美团,周庄,2018-01-10 10:37:58,幸福永久9999,,5.0
美团,周庄,2018-10-25 21:35:02,匿名用户,,4.0
美团,周庄,2018-01-10 10:37:54,幸福永久9999,,5.0
美团,周庄,2018-01-06 21:12:12,蒙蒙亚,,4.0
美团,周庄,2018-01-07 15:44:04,mmmmike,,4.0
美团,周庄,2018-01-06 07:55:45,云卷云舒901,,4.0
美团,周庄,2018-01-05 15:37:47,龙哥走江湖，,,5.0
美团,周庄,2018-01-05 04:49:06,ztt95842415,,5.0
